年,区名,当落,得票数,氏名,よみ,年齢,性別,党派,新旧,主な肩書き,得票率%,略称党名,党順序,自治体コード
2019,品川,落,1707.0,宗　和弥,,53.0,女,共産,新,,1.33,共産,5.0,131091
2019,品川,落,1241.0,鍬塚　透,,57.0,男,共産,新,,0.97,共産,5.0,131091
2015,品川,当,2759.0,大倉　考裕,,27.0,男,民主,新,,2.28,民主,80.0,131091
2015,品川,当,2673.0,阿部　祐美子,,46.0,女,民主,現,,2.2,民主,80.0,131091
2015,品川,当,2080.782,石田　慎吾,,31.0,男,民主,現,,1.72,民主,80.0,131091
2015,品川,当,1954.0,向　めぐ美,,30.0,女,民主,新,,1.61,民主,80.0,131091
2015,品川,当,1713.0,稲川　貴之,,38.0,男,民主,現,,1.41,民主,80.0,131091
2015,品川,落,1668.0,本間　隆,,63.0,男,民主,現,,1.38,民主,80.0,131091
2015,品川,落,1128.0,奥山　晃,,59.0,男,民主,新,,0.93,民主,80.0,131091
2011,品川,当,2759.0,大倉　考裕,,27.0,男,民主,新,,2.29,民主,80.0,131091
2011,品川,当,2673.0,阿部　祐美子,,46.0,女,民主,現,,2.22,民主,80.0,131091
2011,品川,当,2080.782,石田　慎吾,,31.0,男,民主,現,,1.73,民主,80.0,131091
2011,品川,当,1954.0,向　めぐ美,,30.0,女,民主,新,,1.62,民主,80.0,131091
2011,品川,当,1713.0,稲川　貴之,,38.0,男,民主,現,,1.42,民主,80.0,131091
2011,品川,落,1668.0,本間　隆,,63.0,男,民主,現,,1.39,民主,80.0,131091
2011,品川,落,1128.0,奥山　晃,,59.0,男,民主,新,,0.94,民主,80.0,131091
2011,品川,落,1084.0,矢羽　亮一,,59.0,男,民主,新,,0.9,民主,80.0,131091
2015,品川,落,1084.0,矢羽　亮一,,59.0,男,民主,新,,0.89,民主,80.0,131091
2015,品川,当,2742.0,山元　敬子,,57.0,女,公明,現,,2.26,公明,4.0,131091
2015,品川,当,2657.0,若林　広毅,,50.0,男,公明,現,,2.19,公明,4.0,131091
2015,品川,当,2654.0,阿久津　広王,,37.0,男,公明,新,,2.19,公明,4.0,131091
2015,品川,当,2565.0,金野　孝子,,47.0,女,公明,現,,2.12,公明,4.0,131091
2015,品川,当,2465.0,塚本　芳弘,,47.0,男,公明,新,,2.03,公明,4.0,131091
2015,品川,当,2444.0,鶴　伸一郎,,35.0,男,公明,新,,2.02,公明,4.0,131091
2015,品川,当,2257.0,武内　忍,,47.0,男,公明,現,,1.86,公明,4.0,131091
2015,品川,当,2247.0,浅野　浩之,,54.0,男,公明,現,,1.85,公明,4.0,131091
2011,品川,当,2742.0,山元　敬子,,57.0,女,公明,現,,2.28,公明,4.0,131091
2011,品川,当,2657.0,若林　広毅,,50.0,男,公明,現,,2.21,公明,4.0,131091
2011,品川,当,2654.0,阿久津　広王,,37.0,男,公明,新,,2.2,公明,4.0,131091
2011,品川,当,2565.0,金野　孝子,,47.0,女,公明,現,,2.13,公明,4.0,131091
2011,品川,当,2465.0,塚本　芳弘,,47.0,男,公明,新,,2.05,公明,4.0,131091
2011,品川,当,2444.0,鶴　伸一郎,,35.0,男,公明,新,,2.03,公明,4.0,131091
2011,品川,当,2257.0,武内　忍,,47.0,男,公明,現,,1.88,公明,4.0,131091
2011,品川,当,2247.0,浅野　浩之,,54.0,男,公明,現,,1.87,公明,4.0,131091
2019,品川,当,3053.0,阿久津　広王,,45.0,男,公明,現,,2.38,公明,4.0,131091
2019,品川,当,2980.0,金野　孝子,,55.0,女,公明,現,,2.33,公明,4.0,131091
2019,品川,当,2817.0,鶴　伸一郎,,43.0,男,公明,現,,2.2,公明,4.0,131091
2019,品川,当,2688.0,新妻　佐江子,,53.0,女,公明,現,,2.1,公明,4.0,131091
2019,品川,当,2542.0,塚本　芳弘,,55.0,男,公明,現,,1.98,公明,4.0,131091
2019,品川,当,2392.0,若林　広毅,,58.0,男,公明,現,,1.87,公明,4.0,131091
2019,品川,当,2162.0,武内　忍,,55.0,男,公明,現,,1.69,公明,4.0,131091
2011,品川,落,1115.0,川西　和弘,,50.0,男,社民,新,,0.93,社民,8.0,131091
2015,品川,落,1115.0,川西　和弘,,50.0,男,社民,新,,0.92,社民,8.0,131091
2019,品川,当,2844.0,松本　常広,,37.0,男,維新,新,,2.22,維新,3.0,131091
2015,品川,当,1734.0,井上　八重子,,53.0,女,品川・生活者ネットワーク,現,,1.43,諸派,99.0,131091
2015,品川,落,1415.862,小林　けさみ,,56.0,女,品川・生活者ネットワーク,新,,1.17,諸派,99.0,131091
2011,品川,当,1734.0,井上　八重子,,53.0,女,品川・生活者ネットワーク,現,,1.44,諸派,99.0,131091
2011,品川,落,1415.862,小林　けさみ,,56.0,女,品川・生活者ネットワーク,新,,1.18,諸派,99.0,131091
2019,品川,当,2195.863,吉田　由美子,,64.0,女,品川・生活者ネットワーク,現,,1.72,諸派,99.0,131091
2019,品川,当,2134.0,田中　奏香,,37.0,女,品川・生活者ネットワーク,現,,1.67,諸派,99.0,131091
2011,品川,落,914.0,藤川　美穂,,33.0,女,幸福実現党,新,,0.76,諸派,99.0,131091
2015,品川,落,914.0,藤川　美穂,,33.0,女,幸福実現党,新,,0.75,諸派,99.0,131091
2019,品川,当,6069.0,阿部　祐美子,,54.0,女,立憲,元,,4.74,立憲,2.0,131091
2019,品川,落,1777.0,磯部　尚哉,,41.0,男,立憲,新,,1.39,立憲,2.0,131091
2019,品川,当,3163.0,筒井　洋介,,39.0,男,都民ファーストの会,現,,2.47,諸派,99.0,131091
2019,品川,当,2532.0,国場　雄大,,42.0,男,NHKから国民を守る党,新,,1.98,NHK,9.0,131091
2019,品川,当,1994.0,大倉　考裕,,35.0,男,国民,現,,1.56,国民,6.0,131091
2019,品川,落,1822.0,松永　吉洋,,37.0,男,国民,現,,1.42,国民,6.0,131091
2019,品川,落,1513.0,稲川　貴之,,46.0,男,国民,現,,1.18,国民,6.0,131091
2019,品川,落,1074.99,石田　慎吾,,39.0,男,国民,現,,0.84,国民,6.0,131091
2019,品川,落,871.136,吉田　あつみ,,61.0,女,自由,元,,0.68,諸派,99.0,131091
2019,品川,落,450.856,伊藤　慎吾,,57.0,男,ガンバル,新,,0.35,諸派,99.0,131091
2015,大田,当,7586.0,奈須　利江,なす　りえ,53.0,女,無所属,元,研究所研究員,3.13,無所属,11.0,131113
2015,大田,当,5523.0,湯本　良太郎,ゆもと　りょうたろう,38.0,男,無所属,元,会社員,2.28,無所属,11.0,131113
2015,大田,当,4300.0,馬橋　靖世,まばし　やすとき,31.0,男,無所属,現,区議会議員,1.78,無所属,11.0,131113
2015,大田,当,4287.198,松原　元,まつばら　はじめ,27.0,男,無所属,新,無職,1.77,無所属,11.0,131113
2015,大田,落,2874.93,荒木　秀樹,あらき　ひでき,65.0,男,無所属,現,区議会議員,1.19,無所属,11.0,131113
2015,大田,落,1167.783,金子　富夫,かねこ　とみお,64.0,男,無所属,元,災害対策アドバイザー,0.48,無所属,11.0,131113
2015,大田,落,1042.749,鈴木　雄人,すずき　たけと,40.0,男,無所属,新,会社員,0.43,無所属,11.0,131113
2015,大田,落,895.0,小出　直樹,こいで　なおき,47.0,男,無所属,新,エンターテイナー,0.37,無所属,11.0,131113
2015,大田,落,889.0,太田黒　恵,おおたぐろ　めぐみ,63.0,女,無所属,新,高齢者福祉スーパーバイザー,0.37,無所属,11.0,131113
2015,大田,落,860.0,福田　裕久,ふくだ　ひろひさ,47.0,男,無所属,新,無職,0.36,無所属,11.0,131113
2015,大田,落,474.0,茂野　俊哉,しばの　としや,54.0,男,無所属,新,相談支援専門員,0.2,無所属,11.0,131113
2011,大田,当,5249.0,荒木　秀樹,,61.0,男,無所属,現,,2.16,無所属,11.0,131113
2011,大田,落,1166.0,石原　聖康,,52.0,男,無所属,新,,0.48,無所属,11.0,131113
2011,大田,落,1109.0,細野　一夫,,57.0,男,無所属,新,,0.46,無所属,11.0,131113
2011,大田,落,638.0,比留間　誠司,,57.0,男,無所属,新,,0.26,無所属,11.0,131113
2011,大田,落,540.294,田中　大介,,41.0,男,無所属,新,,0.22,無所属,11.0,131113
2011,大田,落,535.0,畑中　克史,,62.0,男,無所属,新,,0.22,無所属,11.0,131113
2011,大田,落,141.0,大島　英明,,50.0,男,無所属,新,,0.06,無所属,11.0,131113
2019,大田,当,10901.0,奈須　利江,,57.0,女,無所属,現,,4.26,無所属,11.0,131113
2019,大田,当,4396.0,馬橋　靖世,,35.0,男,無所属,現,,1.72,無所属,11.0,131113
2019,大田,当,3571.0,須藤　英児,,50.0,男,無所属,新,,1.39,無所属,11.0,131113
2019,大田,当,3304.0,荻野　稔,,33.0,男,無所属,元,,1.29,無所属,11.0,131113
2019,大田,当,2754.0,岸田　哲治,,69.0,男,無所属,現,,1.08,無所属,11.0,131113
2019,大田,当,2727.0,荒木　秀樹,,69.0,男,無所属,元,,1.06,無所属,11.0,131113
2019,大田,落,2520.906,天坂　大介,,41.0,男,無所属,新,,0.98,無所属,11.0,131113
2019,大田,落,1990.0,津田　智紀,,46.0,男,無所属,元,,0.78,無所属,11.0,131113
2019,大田,落,1433.154,田中　啓三,,60.0,男,無所属,新,,0.56,無所属,11.0,131113
2019,大田,落,1273.0,金子　富夫,,68.0,男,無所属,元,,0.5,無所属,11.0,131113
2019,大田,落,1247.0,溝口　晃一,,50.0,男,無所属,新,,0.49,無所属,11.0,131113
2019,大田,落,1239.0,寺田　一智,,39.0,男,無所属,新,,0.48,無所属,11.0,131113
2019,大田,落,827.0,福田　裕久,,51.0,男,無所属,新,,0.32,無所属,11.0,131113
2019,大田,落,374.0,谷口　秀樹,,56.0,男,無所属,新,,0.15,無所属,11.0,131113
2019,大田,落,325.0,村元　寅次,,65.0,男,無所属,新,,0.13,無所属,11.0,131113
2019,大田,落,246.0,原　忠信,,67.0,男,無所属,新,,0.1,無所属,11.0,131113
2011,大田,当,4766.0,沼田　秀弘,,48.0,男,みんな,元,,1.96,諸派,99.0,131113
2011,大田,当,3407.0,柳瀬　吉助,,43.0,男,みんな,新,,1.4,諸派,99.0,131113
2011,大田,落,2576.0,今津　英幸,,36.0,男,みんな,新,,1.06,諸派,99.0,131113
2011,大田,落,1968.505,溝口　晃一,,42.0,男,みんな,新,,0.81,諸派,99.0,131113
2011,大田,落,1825.0,桜本　清,,54.0,男,みんな,新,,0.75,諸派,99.0,131113
2015,大田,当,7785.9,松原　秀典,まつばら　ひでのり,67.0,男,自民,現,学習塾経営,3.21,自民,1.0,131113
2015,大田,当,6393.9,松原　茂登樹,まつばら　もとき,61.0,男,自民,現,区議会議員,2.64,自民,1.0,131113
2015,大田,当,5158.0,田中　一吉,たなか　かずよし,64.0,男,自民,現,区議会議員,2.13,自民,1.0,131113
2015,大田,当,4762.0,伊藤　和弘,いとう　かずひろ,56.0,男,自民,現,区議会議員,1.96,自民,1.0,131113
2015,大田,当,4645.25,鈴木　隆之,すずき　たかゆき,40.0,男,自民,現,会社役員,1.92,自民,1.0,131113
2015,大田,当,4636.0,塩野目　正樹,しおのめ　まさき,52.0,男,自民,現,区議会議員,1.91,自民,1.0,131113
2015,大田,当,4158.0,伊佐治　剛,いさじ　ごう,36.0,男,自民,現,区議会議員,1.72,自民,1.0,131113
2015,大田,当,4069.0,高瀬　三徳,たかせ　さんとく,53.0,男,自民,現,区議会議員,1.68,自民,1.0,131113
2015,大田,当,4023.0,押見　隆太,おしみ　りゅうた,41.0,男,自民,現,区議会議員,1.66,自民,1.0,131113
2015,大田,当,3871.0,長野　元祐,ながの　もとひろ,31.0,男,自民,現,区議会議員,1.6,自民,1.0,131113
2015,大田,当,3605.0,渡司　幸,わたじ　みゆき,52.0,女,自民,新,無職,1.49,自民,1.0,131113
2015,大田,当,3532.0,高山　雄一,たかやま　ゆういち,46.0,男,自民,新,会社役員,1.46,自民,1.0,131113
2015,大田,当,3475.0,大森　昭彦,おおもり　あきひこ,62.0,男,自民,現,区議会議員,1.43,自民,1.0,131113
2015,大田,当,3317.0,深川　幹祐,ふかがわ　みきひろ,35.0,男,自民,現,区議会議員,1.37,自民,1.0,131113
2015,大田,当,3286.0,岸田　哲治,きしだ　てつはる,65.0,男,自民,現,会社役員,1.36,自民,1.0,131113
2015,大田,当,2941.0,安藤　充,あんどう　みつる,69.0,男,自民,現,保険代理業,1.21,自民,1.0,131113
2015,大田,落,2659.0,海老沢　圭介,えびさわ　けいすけ,43.0,男,自民,現,会社役員,1.1,自民,1.0,131113
2015,大田,落,1802.0,竹越　利之,たけこし　としゆき,55.0,男,自民,新,会社役員,0.74,自民,1.0,131113
2011,大田,当,7049.77,松原　茂登樹,,57.0,男,自民,現,,2.9,自民,1.0,131113
2011,大田,当,6806.134,鈴木　隆之,,36.0,男,自民,現,,2.8,自民,1.0,131113
2011,大田,当,5901.229,松原　秀典,,63.0,男,自民,現,,2.43,自民,1.0,131113
2011,大田,当,5580.705,田中　一吉,,60.0,男,自民,現,,2.3,自民,1.0,131113
2011,大田,当,4552.0,高瀬　三徳,,49.0,男,自民,現,,1.87,自民,1.0,131113
2011,大田,当,4446.0,塩野目　正樹,,48.0,男,自民,現,,1.83,自民,1.0,131113
2011,大田,当,4258.0,大森　昭彦,,58.0,男,自民,現,,1.75,自民,1.0,131113
2011,大田,当,3822.0,海老沢　圭介,,39.0,男,自民,新,,1.57,自民,1.0,131113
2011,大田,当,3723.0,押見　隆太,,37.0,男,自民,現,,1.53,自民,1.0,131113
2011,大田,当,3692.662,岸田　哲治,,61.0,男,自民,現,,1.52,自民,1.0,131113
2011,大田,当,3317.0,深川　幹祐,,31.0,男,自民,新,,1.36,自民,1.0,131113
2011,大田,当,3199.0,伊佐治　剛,,32.0,男,自民,新,,1.32,自民,1.0,131113
2011,大田,当,3078.0,水井　達興,,70.0,男,自民,現,,1.27,自民,1.0,131113
2011,大田,当,2987.0,安藤　充,,65.0,男,自民,現,,1.23,自民,1.0,131113
2011,大田,当,2774.0,長野　元祐,,27.0,男,自民,新,,1.14,自民,1.0,131113
2011,大田,当,2605.0,伊藤　和弘,,52.0,男,自民,現,,1.07,自民,1.0,131113
2011,大田,落,1888.865,鈴木　康文,,50.0,男,自民,現,,0.78,自民,1.0,131113
2019,大田,当,7794.0,湯本　良太郎,,42.0,男,自民,現,,3.04,自民,1.0,131113
2019,大田,当,6892.191,松原　秀典,,71.0,男,自民,現,,2.69,自民,1.0,131113
2019,大田,当,4604.0,高瀬　三徳,,57.0,男,自民,現,,1.8,自民,1.0,131113
2019,大田,当,4562.0,伊佐治　剛,,40.0,男,自民,現,,1.78,自民,1.0,131113
2019,大田,当,4433.0,深川　幹祐,,39.0,男,自民,現,,1.73,自民,1.0,131113
2019,大田,当,4375.845,田中　一吉,,68.0,男,自民,現,,1.71,自民,1.0,131113
2019,大田,当,4316.0,長野　元祐,,35.0,男,自民,現,,1.68,自民,1.0,131113
2019,大田,当,3924.0,塩野目　正樹,,56.0,男,自民,現,,1.53,自民,1.0,131113
2019,大田,当,3886.0,渡司　幸,,56.0,女,自民,現,,1.52,自民,1.0,131113
2019,大田,当,3799.0,大森　昭彦,,66.0,男,自民,現,,1.48,自民,1.0,131113
2019,大田,当,3774.0,海老沢　圭介,,47.0,男,自民,元,,1.47,自民,1.0,131113
2019,大田,当,3659.0,押見　隆太,,45.0,男,自民,現,,1.43,自民,1.0,131113
2019,大田,当,3646.0,高山　雄一,,50.0,男,自民,現,,1.42,自民,1.0,131113
2019,大田,当,3042.0,鈴木　隆之,,44.0,男,自民,現,,1.19,自民,1.0,131113
2019,大田,落,2478.0,伊藤　和弘,,60.0,男,自民,現,,0.97,自民,1.0,131113
2019,大田,落,2474.0,柿島　耕平,,36.0,男,自民,新,,0.97,自民,1.0,131113
2019,大田,落,2460.0,加瀬　修一,,47.0,男,自民,新,,0.96,自民,1.0,131113
2019,大田,落,2211.0,安藤　充,,73.0,男,自民,現,,0.86,自民,1.0,131113
2015,大田,当,5728.0,清水　菊美,しみず　きくみ,57.0,女,共産,現,区議会議員,2.36,共産,5.0,131113
2015,大田,当,4869.0,佐藤　伸,さとう　しん,41.0,男,共産,現,区議会議員,2.01,共産,5.0,131113
2015,大田,当,4284.216,金子　悦子,かねこ　えつこ,66.0,女,共産,現,区議会議員,1.77,共産,5.0,131113
2015,大田,当,4254.0,菅谷　郁恵,すがや　いくえ,57.0,女,共産,現,区議会議員,1.76,共産,5.0,131113
2015,大田,当,3934.0,荒尾　大介,あらお　だいすけ,39.0,男,共産,新,政党勤務員,1.62,共産,5.0,131113
2015,大田,当,3886.0,黒沼　良光,くろぬま　よしみつ,66.0,男,共産,現,区議会議員,1.6,共産,5.0,131113
2015,大田,当,3541.0,福井　亮二,ふくい　りょうじ,40.0,男,共産,現,区議会議員,1.46,共産,5.0,131113
2015,大田,当,3536.0,大竹　辰治,おおたけ　たつじ,63.0,男,共産,現,区議会議員,1.46,共産,5.0,131113
2015,大田,当,2999.0,藤原　幸雄,ふじわら　ゆきお,73.0,男,共産,現,区議会議員,1.24,共産,5.0,131113
2011,大田,当,4640.0,和田　正子,,61.0,女,共産,現,,1.91,共産,5.0,131113
2011,大田,当,4070.0,黒沼　良光,,62.0,男,共産,元,,1.68,共産,5.0,131113
2011,大田,当,3663.0,菅谷　郁恵,,53.0,女,共産,現,,1.51,共産,5.0,131113
2011,大田,当,3573.0,佐藤　伸,,37.0,男,共産,現,,1.47,共産,5.0,131113
2011,大田,当,3538.0,金子　悦子,,62.0,女,共産,現,,1.46,共産,5.0,131113
2011,大田,当,3343.0,藤原　幸雄,,69.0,男,共産,現,,1.38,共産,5.0,131113
2011,大田,当,3339.0,福井　亮二,,36.0,男,共産,新,,1.37,共産,5.0,131113
2011,大田,当,2913.0,清水　菊美,,53.0,女,共産,現,,1.2,共産,5.0,131113
2011,大田,当,2634.0,大竹　辰治,,59.0,男,共産,現,,1.08,共産,5.0,131113
2019,大田,当,4829.0,菅谷　郁恵,,61.0,女,共産,現,,1.88,共産,5.0,131113
2019,大田,当,3860.0,清水　菊美,,61.0,女,共産,現,,1.51,共産,5.0,131113
2019,大田,当,3688.0,杉山　公一,,63.0,男,共産,新,,1.44,共産,5.0,131113
2019,大田,当,3642.0,佐藤　伸,,45.0,男,共産,元,,1.42,共産,5.0,131113
2019,大田,当,3492.0,黒沼　良光,,70.0,男,共産,現,,1.36,共産,5.0,131113
2019,大田,当,3039.093,荒尾　大介,,43.0,男,共産,現,,1.19,共産,5.0,131113
2019,大田,当,3021.0,大竹　辰治,,67.0,男,共産,現,,1.18,共産,5.0,131113
2019,大田,当,2575.0,福井　亮二,,44.0,男,共産,現,,1.0,共産,5.0,131113
2019,大田,落,2227.0,渡辺　強,,48.0,男,共産,新,,0.87,共産,5.0,131113
2015,大田,当,6079.0,森　愛,もり　あい,37.0,女,民主,現,区議会議員,2.51,民主,80.0,131113
2015,大田,当,5269.0,岡　高志,おか　たかし,39.0,男,民主,現,区議会議員,2.17,民主,80.0,131113
2015,大田,当,3801.0,山崎　勝広,やまざき　かつひろ,48.0,男,民主,現,区議会議員,1.57,民主,80.0,131113
2015,大田,当,3668.0,黒川　仁,くろかわ　じん,39.0,男,民主,現,区議会議員,1.51,民主,80.0,131113
2015,大田,落,2112.0,津田　智紀,つだ　ともき,42.0,男,民主,現,区議会議員,0.87,民主,80.0,131113
2015,大田,落,1795.0,中川　蔦也,なかがわ　つたや,33.0,男,民主,新,議員秘書,0.74,民主,80.0,131113
2011,大田,当,5571.0,森　愛,,33.0,女,民主,現,,2.29,民主,80.0,131113
2011,大田,当,4376.0,黒川　仁,,35.0,男,民主,現,,1.8,民主,80.0,131113
2011,大田,当,3717.0,馬橋　靖世,,27.0,男,民主,新,,1.53,民主,80.0,131113
2011,大田,当,3114.0,岡　高志,おか　たかし,35.0,男,民主,新,,1.28,民主,80.0,131113
2011,大田,当,2865.0,山崎　勝広,,44.0,男,民主,現,,1.18,民主,80.0,131113
2011,大田,当,2862.0,津田　智紀,,38.0,男,民主,新,,1.18,民主,80.0,131113
2011,大田,落,2551.0,伊達　淳一郎,,28.0,男,民主,新,,1.05,民主,80.0,131113
2011,大田,落,2354.613,北島　大,,39.0,男,民主,新,,0.97,民主,80.0,131113
2011,大田,落,2318.0,橋本　丈史,,28.0,男,民主,新,,0.95,民主,80.0,131113
2011,大田,落,2069.337,岸田　正,,63.0,男,民主,現,,0.85,民主,80.0,131113
2011,大田,落,1922.494,野坂　貢一,,43.0,男,民主,新,,0.79,民主,80.0,131113
2011,大田,落,1509.0,高井　優一,,28.0,男,民主,新,,0.62,民主,80.0,131113
2011,大田,落,1485.386,木村　勝,,53.0,男,民主,現,,0.61,民主,80.0,131113
